epsilon,N,k2,k1,data_duplication,store_complexity
0.05,10000,239,6,41.84100418410042,1764.616632528609
0.05,10000,238,6,42.016806722689076,1779.4176494127064
0.05,10000,237,6,42.19409282700422,1794.4061671028503
0.05,10000,236,6,42.3728813559322,1809.5853681892177
0.05,10000,235,6,42.5531914893617,1824.9585030934059
0.05,10000,234,6,42.73504273504273,1840.5288918109432
0.05,10000,233,6,42.918454935622314,1856.299925706251
0.05,10000,232,6,43.10344827586207,1872.2750693618707
0.05,10000,231,6,43.29004329004329,1888.4578624838364
0.05,10000,230,6,43.47826086956522,1904.8519218651545
0.05,10000,229,6,43.66812227074236,1921.4609434094189
0.05,10000,228,6,43.85964912280702,1938.2887042166822
0.05,10000,227,6,44.052863436123346,1955.3390647337744
0.05,10000,226,6,44.24778761061947,1972.615970971363
0.05,10000,225,6,44.44444444444444,1990.1234567901233
0.05,10000,224,6,44.642857142857146,2007.8656462585034
0.05,10000,223,6,44.84304932735426,2025.8467560846454
0.05,10000,222,6,45.04504504504504,2044.0710981251523
0.05,10000,221,6,45.248868778280546,2062.5430819734784
0.05,10000,220,6,45.45454545454545,2081.267217630854
0.05,10000,219,6,45.662100456621005,2100.2481182627553
0.05,10000,218,6,45.87155963302752,2119.490503044076
0.05,10000,217,6,46.08294930875576,2138.9992000962716
0.05,10000,216,6,46.2962962962963,2158.77914951989
0.05,10000,215,6,46.51162790697674,2178.83540652605
0.05,10000,214,6,46.728971962616825,2199.173144670568
0.05,10000,213,6,46.948356807511736,2219.797659194604
0.05,10000,212,6,47.16981132075472,2240.714370475852
0.05,10000,211,6,47.39336492890995,2261.9288275944687
0.05,10000,210,6,47.61904761904762,2283.4467120181407
0.05,10000,209,6,47.84688995215311,2305.2738414108344
0.05,10000,208,6,48.07692307692308,2327.41617357002
0.05,10000,207,6,48.309178743961354,2349.879810497328
0.05,10000,206,6,48.54368932038835,2372.6710026078485
0.05,10000,205,6,48.78048780487805,2395.7961530834823
0.05,10000,204,6,49.01960784313726,2419.261822376009
0.05,10000,203,6,49.26108374384236,2443.0747328657976
0.05,10000,202,6,49.504950495049506,2467.241773682319
0.05,10000,201,6,49.75124378109453,2491.7700056929284
0.05,10000,200,6,50.0,2516.6666666666665
0.05,10000,199,6,50.25125628140704,2541.9391766201193
0.05,10000,198,6,50.505050505050505,2567.595143352719
0.05,10000,197,7,50.76142131979695,2223.1220298678877
0.05,10000,196,7,51.02040816326531,2245.7904444576666
0.05,10000,195,7,51.282051282051285,2268.808114961961
0.05,10000,194,7,51.54639175257732,2292.1822571094544
0.05,10000,193,7,51.81347150259067,2315.920273986262
0.05,10000,192,7,52.083333333333336,2340.029761904762
0.05,10000,191,7,52.35602094240838,2364.518516488035
0.05,10000,190,7,52.63157894736842,2389.3945389790265
0.05,10000,189,7,52.91005291005291,2414.6660427839565
0.05,10000,188,7,53.191489361702125,2440.3414602599755
0.05,10000,187,7,53.475935828877006,2466.42944975754
0.05,10000,186,7,53.763440860215056,2492.938902928497
0.05,10000,185,7,54.054054054054056,2519.8789523113846
0.05,10000,184,7,54.34782608695652,2547.258979206049
0.05,10000,183,7,54.6448087431694,2575.088621850245
0.05,10000,182,7,54.94505494505494,2603.377783911536
0.05,10000,181,7,55.248618784530386,2632.1366433084636
0.05,10000,180,7,55.55555555555556,2661.3756613756614
0.05,10000,179,7,55.865921787709496,2691.105592388324
0.05,10000,178,7,56.17977528089887,2721.337493462225
0.05,10000,177,7,56.49717514124294,2752.0827348463085
0.05,10000,176,7,56.81818181818182,2783.353010625738
0.05,10000,175,7,57.142857142857146,2815.160349854227
0.05,10000,174,7,57.47126436781609,2847.5171281354396
0.05,10000,173,7,57.80346820809248,2880.4360796742767
0.05,10000,172,7,58.13953488372093,2913.93030981998
0.05,10000,171,7,58.47953216374269,2948.0133081241115
0.05,10000,170,7,58.8235294117647,2982.6989619377164
0.05,10000,169,7,59.171597633136095,3018.0015705732594
0.05,10000,168,7,59.523809523809526,3053.935860058309
0.05,10000,167,7,59.880239520958085,3090.516998509397
0.05,10000,166,7,60.24096385542169,3127.760612156025
0.05,10000,165,7,60.60606060606061,3165.682802046438
0.05,10000,164,7,60.97560975609756,3204.3001614685136
0.05,10000,163,7,61.34969325153374,3243.629794120968
0.05,10000,162,7,61.72839506172839,3283.689333072049
0.05,10000,161,7,62.11180124223603,3324.4969605449523
0.05,10000,160,7,62.5,3366.0714285714284
0.05,10000,159,7,62.893081761006286,3408.432080557392
0.05,10000,158,7,63.29113924050633,3451.598873806853
0.05,10000,157,7,63.69426751592356,3495.5924030531523
0.05,10000,156,7,64.1025641025641,3540.4339250493094
0.05,10000,155,7,64.51612903225806,3586.1453842723354
0.05,10000,154,7,64.93506493506493,3632.7494397995324
0.05,10000,153,7,65.359477124183,3680.2694934182823
0.05,10000,152,7,65.78947368421052,3728.729719034428
0.05,10000,151,8,66.2251655629139,3305.885706767247
0.05,10000,150,8,66.66666666666667,3350.0
0.05,10000,149,8,67.11409395973155,3395.0047295166883
0.05,10000,148,8,67.56756756756756,3440.9240321402485
0.05,10000,147,8,68.02721088435374,3487.782868249341
0.05,10000,146,8,68.4931506849315,3535.607055732783
0.05,10000,145,8,68.96551724137932,3584.4233055885848
0.05,10000,144,8,69.44444444444444,3634.2592592592596
0.05,10000,143,8,69.93006993006993,3685.1435278008703
0.05,10000,142,8,70.4225352112676,3737.105732989486
0.05,10000,141,8,70.92198581560284,3790.1765504753284
0.05,10000,140,8,71.42857142857143,3844.3877551020405
0.05,10000,139,8,71.94244604316546,3899.7722685161225
0.05,10000,138,8,72.46376811594203,3956.364209199748
0.05,10000,137,8,72.99270072992701,4014.1989450689966
0.05,10000,136,8,73.52941176470588,4073.3131487889273
0.05,10000,135,8,74.07407407407408,4133.744855967078
0.05,10000,134,8,74.6268656716418,4195.533526397861
0.05,10000,133,8,75.18796992481202,4258.720108542032
0.05,10000,132,8,75.75757575757575,4323.347107438017
0.05,10000,131,8,76.33587786259542,4389.458656255463
0.05,10000,130,8,76.92307692307692,4457.100591715976
0.05,10000,129,8,77.51937984496124,4526.320533621778
0.05,10000,128,8,78.125,4597.16796875
0.05,10000,127,8,78.74015748031496,4669.694339388679
0.05,10000,126,8,79.36507936507937,4743.953136810279
0.05,10000,125,8,80.0,4820.0
0.05,10000,124,8,80.64516129032258,4897.892819979188
0.05,10000,123,8,81.30081300813008,4977.6918500892325
0.05,10000,122,8,81.9672131147541,5059.459822628325
0.05,10000,121,8,82.64462809917356,5143.2620722628235
0.05,10000,120,8,83.33333333333333,5229.166666666666
0.05,10000,119,8,84.03361344537815,5317.244544876775
0.05,10000,118,8,84.7457627118644,5407.569663889687
0.05,10000,117,8,85.47008547008546,5500.219154065308
0.05,10000,116,9,86.20689655172414,4973.576430175716
0.05,10000,115,9,86.95652173913044,5060.281453476161
0.05,10000,114,9,87.71929824561404,5149.276700523238
0.05,10000,113,9,88.49557522123894,5240.643572541137
0.05,10000,112,9,89.28571428571429,5334.467120181405
0.05,10000,111,9,90.09009009009009,5430.836241647052
0.05,10000,110,9,90.9090909090909,5529.843893480257
0.05,10000,109,9,91.74311926605505,5631.587314947301
0.05,10000,108,9,92.5925925925926,5736.168267032464
0.05,10000,107,9,93.45794392523365,5843.69328713813
0.05,10000,106,9,94.33962264150944,5954.273960681935
0.05,10000,105,9,95.23809523809524,6068.027210884354
0.05,10000,104,9,96.15384615384616,6185.0756081525315
0.05,10000,103,9,97.0873786407767,6305.547700589646
0.05,10000,102,9,98.03921568627452,6429.57836729463
0.05,10000,101,9,99.00990099009901,6557.309196266161
0.05,10000,100,9,100.0,6688.88888888889
0.05,10000,99,9,101.01010101010101,6824.473693160562
0.05,10000,98,9,102.04081632653062,6964.227868017956
0.05,10000,97,9,103.09278350515464,7108.32418133938
0.05,10000,96,9,104.16666666666667,7256.944444444444
0.05,10000,95,9,105.26315789473684,7410.280086180363
0.05,10000,94,9,106.38297872340425,7568.53276998139
0.05,10000,93,9,107.52688172043011,7731.915057617452
0.05,10000,92,9,108.69565217391305,7900.6511237135055
0.05,10000,91,9,109.89010989010988,8074.977525526976
0.05,10000,90,9,111.11111111111111,8255.144032921811
0.05,10000,89,9,112.35955056179775,8441.414523979856
0.05,10000,88,9,113.63636363636364,8634.06795224977
0.05,10000,87,10,114.94252873563218,7950.059453032105
0.05,10000,86,10,116.27906976744185,8135.749053542456
0.05,10000,85,10,117.6470588235294,8328.0276816609
0.05,10000,84,10,119.04761904761905,8527.21088435374
0.05,10000,83,10,120.48192771084338,8733.633328494701
0.05,10000,82,10,121.95121951219512,8947.6502082094
0.05,10000,81,10,123.45679012345678,9169.638774577046
0.05,10000,80,10,125.0,9400.0
0.05,10000,79,10,126.58227848101266,9639.160390962987
0.05,10000,78,10,128.2051282051282,9887.573964497042
0.05,10000,77,10,129.87012987012986,10145.724405464665
0.05,10000,76,10,131.57894736842104,10414.127423822716
0.05,10000,75,10,133.33333333333334,10693.333333333332
0.05,10000,74,10,135.13513513513513,10983.929875821766
0.05,10000,73,10,136.986301369863,11286.545318070932
0.05,10000,72,10,138.88888888888889,11601.851851851852
0.05,10000,71,10,140.8450704225352,11930.569331481849
0.05,10000,70,10,142.85714285714286,12273.469387755104
0.05,10000,69,10,144.92753623188406,12631.379962192816
0.05,10000,68,10,147.05882352941177,13005.190311418686
0.05,10000,67,10,149.2537313432836,13395.8565382045
0.05,10000,66,10,151.5151515151515,13804.407713498622
0.05,10000,65,10,153.84615384615384,14231.952662721893
0.05,10000,64,11,156.25,13345.170454545454
0.05,10000,63,11,158.73015873015873,13771.730914588057
0.05,10000,62,11,161.29032258064515,14219.089963106613
0.05,10000,61,11,163.9344262295082,14688.62231560431
0.05,10000,60,11,166.66666666666666,15181.818181818182
0.05,10000,59,11,169.4915254237288,15700.29510851114
0.05,10000,58,11,172.41379310344828,16245.811263647174
0.05,10000,57,11,175.43859649122808,16820.28036598674
0.05,10000,56,11,178.57142857142858,17425.78849721707
0.05,10000,55,11,181.8181818181818,18064.613072877535
0.05,10000,54,11,185.1851851851852,18739.24429479985
0.05,10000,53,11,188.67924528301887,19452.40946308942
0.05,10000,52,11,192.30769230769232,20207.10059171598
0.05,10000,51,11,196.07843137254903,21006.605850896507
0.05,10000,50,11,200.0,21854.545454545456
0.05,10000,49,11,204.08163265306123,22754.912725758208
0.05,10000,48,11,208.33333333333334,23712.121212121212
0.05,10000,47,11,212.7659574468085,24731.0588913124
0.05,10000,46,11,217.3913043478261,25817.15071318096
0.05,10000,45,11,222.22222222222223,26976.430976430976
0.05,10000,44,12,227.27272727272728,25864.325068870523
0.05,10000,43,12,232.5581395348837,27080.403821885706
0.05,10000,42,12,238.0952380952381,28384.3537414966
0.05,10000,41,12,243.90243902439025,29784.850287527264
0.05,10000,40,12,250.0,31291.666666666668
0.05,10000,39,12,256.4102564102564,32915.84483892176
0.05,10000,38,12,263.1578947368421,34669.898430286245
0.05,10000,37,12,270.27027027027026,36568.054541027515
0.05,10000,36,12,277.77777777777777,38626.543209876545
0.05,10000,35,12,285.7142857142857,40863.945578231294
0.05,10000,34,12,294.11764705882354,43301.61476355248
0.05,10000,33,12,303.030303030303,45964.187327823696
0.05,10000,32,12,312.5,48880.208333333336
0.05,10000,31,12,322.5806451612903,52082.89975719737
0.05,10000,30,12,333.3333333333333,55611.11111111111
0.05,10000,29,12,344.82758620689657,59510.50336900515
0.05,10000,28,13,357.14285714285717,58924.64678178964
0.05,10000,27,13,370.3703703703704,63368.15447926559
0.05,10000,26,13,384.61538461538464,68334.0919435594
0.05,10000,25,13,400.0,73907.69230769231
0.05,10000,24,13,416.6666666666667,80192.30769230769
0.05,10000,23,13,434.7826086956522,87314.23585865929
0.05,10000,22,13,454.54545454545456,95429.11633820724
0.05,10000,21,13,476.1904761904762,104730.50758765044
0.05,10000,20,13,500.0,115461.53846153847
0.05,10000,19,13,526.3157894736842,127930.96100575326
0.05,10000,18,13,555.5555555555555,142535.61253561254
0.05,10000,17,13,588.2352941176471,159792.38754325258
0.05,10000,16,13,625.0,180384.61538461538
0.05,10000,15,13,666.6666666666666,205230.76923076922
0.05,10000,14,13,714.2857142857143,235588.69701726845
0.05,10000,13,14,769.2307692307693,253702.4513947591
0.05,10000,12,14,833.3333333333334,297738.09523809527
0.05,10000,11,14,909.0909090909091,354321.1334120425
0.05,10000,10,14,1000.0,428714.28571428574
0.05,10000,9,14,1111.111111111111,529259.2592592593
0.05,10000,8,14,1250.0,669821.4285714286
0.05,10000,7,14,1428.5714285714287,874839.6501457725
0.05,10000,6,14,1666.6666666666667,1190714.2857142857
0.05,10000,5,14,2000.0,1714571.4285714286
0.05,10000,4,14,2500.0,2678928.5714285714
0.05,10000,3,14,3333.3333333333335,4762380.952380952
0.05,10000,2,14,5000.0,10715000.0
0.05,10000,1,15,10000.0,40001333.333333336
