epsilon,N,k2,k1,data_duplication,store_complexity
0.1,5000,25,12,200.0,20033.333333333332
0.1,5000,24,12,208.33333333333334,21736.111111111113
0.1,5000,23,12,217.3913043478261,23665.72148708255
0.1,5000,22,12,227.27272727272728,25864.325068870523
0.1,5000,21,12,238.0952380952381,28384.3537414966
0.1,5000,20,12,250.0,31291.666666666668
0.1,5000,19,12,263.1578947368421,34669.898430286245
0.1,5000,18,12,277.77777777777777,38626.543209876545
0.1,5000,17,13,294.11764705882354,39970.72132020229
0.1,5000,16,13,312.5,45120.192307692305
0.1,5000,15,13,333.3333333333333,51333.333333333336
0.1,5000,14,13,357.14285714285717,58924.64678178964
0.1,5000,13,13,384.61538461538464,68334.0919435594
0.1,5000,12,13,416.6666666666667,80192.30769230769
0.1,5000,11,13,454.54545454545456,95429.11633820724
0.1,5000,10,13,500.0,115461.53846153847
0.1,5000,9,13,555.5555555555555,142535.61253561254
0.1,5000,8,14,625.0,167500.0
0.1,5000,7,14,714.2857142857143,218760.9329446064
0.1,5000,6,14,833.3333333333334,297738.09523809527
0.1,5000,5,14,1000.0,428714.28571428574
0.1,5000,4,14,1250.0,669821.4285714286
0.1,5000,3,14,1666.6666666666667,1190714.2857142857
0.1,5000,2,14,2500.0,2678928.5714285714
0.1,5000,1,14,5000.0,10715000.0
