epsilon,N,k2,k1,data_duplication,store_complexity
0.1,10000,187,10,53.475935828877006,1726.5006148302782
0.1,10000,186,10,53.763440860215056,1745.057232049948
0.1,10000,185,10,54.054054054054056,1763.9152666179693
0.1,10000,184,10,54.34782608695652,1783.0812854442343
0.1,10000,183,10,54.6448087431694,1802.5620352951714
0.1,10000,182,10,54.94505494505494,1822.364448738075
0.1,10000,181,10,55.248618784530386,1842.4956503159244
0.1,10000,180,10,55.55555555555556,1862.962962962963
0.1,10000,179,11,55.865921787709496,1712.5217406107515
0.1,10000,178,11,56.17977528089887,1731.760223112325
0.1,10000,177,11,56.49717514124294,1751.325376720378
0.1,10000,176,11,56.81818181818182,1771.2246431254696
0.1,10000,175,11,57.142857142857146,1791.465677179963
0.1,10000,174,11,57.47126436781609,1812.0563542680072
0.1,10000,173,11,57.80346820809248,1833.0047779745398
0.1,10000,172,11,58.13953488372093,1854.31928806726
0.1,10000,171,11,58.47953216374269,1876.0084688062527
0.1,10000,170,11,58.8235294117647,1898.0811575967286
0.1,10000,169,11,59.171597633136095,1920.546454001165
0.1,10000,168,11,59.523809523809526,1943.413729128015
0.1,10000,167,11,59.880239520958085,1966.6926354150708
0.1,10000,166,11,60.24096385542169,1990.3931168265615
0.1,10000,165,11,60.60606060606061,2014.5254194840973
0.1,10000,164,11,60.97560975609756,2039.1001027526904
0.1,10000,163,11,61.34969325153374,2064.1280508042523
0.1,10000,162,11,61.72839506172839,2089.6204846822134
0.1,10000,161,11,62.11180124223603,2115.5889748922427
0.1,10000,160,11,62.5,2142.0454545454545
0.1,10000,159,11,62.893081761006286,2169.002233081977
0.1,10000,158,11,63.29113924050633,2196.472010604361
0.1,10000,157,11,63.69426751592356,2224.4678928520057
0.1,10000,156,11,64.1025641025641,2253.0034068495606
0.1,10000,155,12,64.51612903225806,2091.918140825529
0.1,10000,154,12,64.93506493506493,2119.103839883061
0.1,10000,153,12,65.359477124183,2146.8238711606646
0.1,10000,152,12,65.78947368421052,2175.0923361034165
0.1,10000,151,12,66.2251655629139,2203.923804511498
0.1,10000,150,12,66.66666666666667,2233.3333333333335
0.1,10000,149,12,67.11409395973155,2263.336486344459
0.1,10000,148,12,67.56756756756756,2293.9493547601655
0.1,10000,147,12,68.02721088435374,2325.1885788328937
0.1,10000,146,12,68.4931506849315,2357.071370488522
0.1,10000,145,12,68.96551724137932,2389.615537059057
0.1,10000,144,12,69.44444444444444,2422.8395061728393
0.1,10000,143,12,69.93006993006993,2456.7623518672467
0.1,10000,142,12,70.4225352112676,2491.4038219929907
0.1,10000,141,12,70.92198581560284,2526.784366983552
0.1,10000,140,12,71.42857142857143,2562.9251700680275
0.1,10000,139,12,71.94244604316546,2599.848179010748
0.1,10000,138,12,72.46376811594203,2637.5761394664983
0.1,10000,137,12,72.99270072992701,2676.1326300459978
0.1,10000,136,12,73.52941176470588,2715.5420991926185
0.1,10000,135,13,74.07407407407408,2543.842988287433
0.1,10000,134,13,74.6268656716418,2581.8667854756072
0.1,10000,133,13,75.18796992481202,2620.7508360258657
0.1,10000,132,13,75.75757575757575,2660.5212968849332
0.1,10000,131,13,76.33587786259542,2701.205326926439
0.1,10000,130,13,76.92307692307692,2742.8311333636775
0.1,10000,129,13,77.51937984496124,2785.4280206903245
0.1,10000,128,13,78.125,2829.0264423076924
0.1,10000,127,13,78.74015748031496,2873.6580550084177
0.1,10000,126,13,79.36507936507937,2919.355776498634
0.1,10000,125,13,80.0,2966.153846153846
0.1,10000,124,13,80.64516129032258,3014.087889217962
0.1,10000,123,13,81.30081300813008,3063.194984670297
0.1,10000,122,13,81.9672131147541,3113.5137370020466
0.1,10000,121,13,82.64462809917356,3165.084352161738
0.1,10000,120,13,83.33333333333333,3217.948717948718
0.1,10000,119,13,84.03361344537815,3272.150489154938
0.1,10000,118,14,84.7457627118644,3090.039807936964
0.1,10000,117,14,85.47008547008546,3142.9823737516044
0.1,10000,116,14,86.20689655172414,3197.2991336843893
0.1,10000,115,14,86.95652173913044,3253.0380772346743
0.1,10000,114,14,87.71929824561404,3310.249307479224
0.1,10000,113,14,88.49557522123894,3368.9851537764453
0.1,10000,112,14,89.28571428571429,3429.3002915451893
0.1,10000,111,14,90.09009009009009,3491.251869630248
0.1,10000,110,14,90.9090909090909,3554.8996458087368
0.1,10000,109,14,91.74311926605505,3620.3061310375506
0.1,10000,108,14,92.5925925925926,3687.5367430922984
0.1,10000,107,14,93.45794392523365,3756.6599703030834
0.1,10000,106,14,94.33962264150944,3827.747546152673
0.1,10000,105,14,95.23809523809524,3900.874635568513
0.1,10000,104,14,96.15384615384616,3976.1200338123417
0.1,10000,103,15,97.0873786407767,3783.3286203537878
0.1,10000,102,15,98.03921568627452,3857.747020376778
0.1,10000,101,15,99.00990099009901,3934.385517759697
0.1,10000,100,15,100.0,4013.3333333333335
0.1,10000,99,15,101.01010101010101,4094.684215896337
0.1,10000,98,15,102.04081632653062,4178.536720810773
0.1,10000,97,15,103.09278350515464,4264.9945088036275
0.1,10000,96,15,104.16666666666667,4354.166666666666
0.1,10000,95,15,105.26315789473684,4446.168051708219
0.1,10000,94,15,106.38297872340425,4541.119661988833
0.1,10000,93,15,107.52688172043011,4639.149034570471
0.1,10000,92,15,108.69565217391305,4740.390674228103
0.1,10000,91,15,109.89010989010988,4844.986515316185
0.1,10000,90,16,111.11111111111111,4643.518518518518
0.1,10000,89,16,112.35955056179775,4748.29566973867
0.1,10000,88,16,113.63636363636364,4856.663223140496
0.1,10000,87,16,114.94252873563218,4968.787158145065
0.1,10000,86,16,116.27906976744185,5084.843158464035
0.1,10000,85,16,117.6470588235294,5205.017301038062
0.1,10000,84,16,119.04761904761905,5329.506802721088
0.1,10000,83,16,120.48192771084338,5458.520830309189
0.1,10000,82,16,121.95121951219512,5592.281380130874
0.1,10000,81,16,123.45679012345678,5731.024234110653
0.1,10000,80,16,125.0,5875.0
0.1,10000,79,16,126.58227848101266,6024.475244351867
0.1,10000,78,17,128.2051282051282,5816.219979115907
0.1,10000,77,17,129.87012987012986,5968.073179685098
0.1,10000,76,17,131.57894736842104,6125.957308131009
0.1,10000,75,17,133.33333333333334,6290.196078431373
0.1,10000,74,17,135.13513513513513,6461.135221071628
0.1,10000,73,17,136.986301369863,6639.144304747607
0.1,10000,72,17,138.88888888888889,6824.618736383442
0.1,10000,71,17,140.8450704225352,7017.981959695206
0.1,10000,70,17,142.85714285714286,7219.68787515006
0.1,10000,69,17,144.92753623188406,7430.223507172245
0.1,10000,68,18,147.05882352941177,7225.105728565936
0.1,10000,67,18,149.2537313432836,7442.142521224722
0.1,10000,66,18,151.5151515151515,7669.115396388124
0.1,10000,65,18,153.84615384615384,7906.640368178831
0.1,10000,64,18,156.25,8155.381944444444
0.1,10000,63,18,158.73015873015873,8416.057781137146
0.1,10000,62,18,161.29032258064515,8689.44386634293
0.1,10000,61,18,163.9344262295082,8976.380303980412
0.1,10000,60,18,166.66666666666666,9277.777777777777
0.1,10000,59,19,169.4915254237288,9089.644536506448
0.1,10000,58,19,172.41379310344828,9405.469678953626
0.1,10000,57,19,175.43859649122808,9738.057053992321
0.1,10000,56,19,178.57142857142858,10088.61439312567
0.1,10000,55,19,181.8181818181818,10458.460200086995
0.1,10000,54,19,185.1851851851852,10849.036170673598
0.1,10000,53,19,188.67924528301887,11261.921268104401
0.1,10000,52,19,192.30769230769232,11698.84771099346
0.1,10000,51,20,196.07843137254903,11553.63321799308
0.1,10000,50,20,200.0,12020.0
0.1,10000,49,20,204.08163265306123,12515.201999167015
0.1,10000,48,20,208.33333333333334,13041.666666666668
0.1,10000,47,20,212.7659574468085,13602.08239022182
0.1,10000,46,20,217.3913043478261,14199.432892249526
0.1,10000,45,20,222.22222222222223,14837.037037037038
0.1,10000,44,20,227.27272727272728,15518.595041322313
0.1,10000,43,21,232.5581395348837,15474.516469648974
0.1,10000,42,21,238.0952380952381,16219.630709426629
0.1,10000,41,21,243.90243902439025,17019.914450015578
0.1,10000,40,21,250.0,17880.95238095238
0.1,10000,39,21,256.4102564102564,18809.05419366958
0.1,10000,38,21,263.1578947368421,19811.370531592136
0.1,10000,37,22,270.27027027027026,19946.21156783319
0.1,10000,36,22,277.77777777777777,21069.02356902357
0.1,10000,35,22,285.7142857142857,22289.424860853433
0.1,10000,34,22,294.11764705882354,23619.062598301352
0.1,10000,33,22,303.030303030303,25071.37490608565
0.1,10000,32,22,312.5,26661.93181818182
0.1,10000,31,22,322.5806451612903,28408.854413016743
0.1,10000,30,23,333.3333333333333,29014.492753623188
0.1,10000,29,23,344.82758620689657,31048.95827948095
0.1,10000,28,23,357.14285714285717,33305.23513753327
0.1,10000,27,23,370.3703703703704,35816.782966541425
0.1,10000,26,23,384.61538461538464,38623.6171854901
0.1,10000,25,24,400.0,40033.333333333336
0.1,10000,24,24,416.6666666666667,43437.5
0.1,10000,23,24,434.7826086956522,47295.21109010712
0.1,10000,22,24,454.54545454545456,51690.771349862254
0.1,10000,21,24,476.1904761904762,56729.02494331066
0.1,10000,20,24,500.0,62541.666666666664
0.1,10000,19,25,526.3157894736842,66524.09972299168
0.1,10000,18,25,555.5555555555555,74118.51851851851
0.1,10000,17,25,588.2352941176471,83092.04152249134
0.1,10000,16,25,625.0,93800.0
0.1,10000,15,26,666.6666666666666,102615.38461538461
0.1,10000,14,26,714.2857142857143,117794.34850863423
0.1,10000,13,26,769.2307692307693,136609.01228948566
0.1,10000,12,26,833.3333333333334,160320.5128205128
0.1,10000,11,26,909.0909090909091,190788.30260648442
0.1,10000,10,27,1000.0,222296.2962962963
0.1,10000,9,27,1111.111111111111,274430.7270233196
0.1,10000,8,27,1250.0,347314.81481481483
0.1,10000,7,27,1428.5714285714287,453620.55933484505
0.1,10000,6,28,1666.6666666666667,595357.1428571428
0.1,10000,5,28,2000.0,857285.7142857143
0.1,10000,4,28,2500.0,1339464.2857142857
0.1,10000,3,28,3333.3333333333335,2381190.476190476
0.1,10000,2,29,5000.0,5172758.620689655
0.1,10000,1,29,10000.0,20690344.827586208
