epsilon,N,k2,k1,data_duplication,store_complexity,get_complexity,join_complexity
0.05,5000,84,5,59.523809523809526,1600634.920634921,630.952380952381,125748.07256235828
0.05,5000,83,5,60.24096385542169,1639274.205254754,638.5542168674699,126169.01582232545
0.05,5000,82,5,60.97560975609756,1679333.729922665,646.3414634146342,126604.49137418203
0.05,5000,81,5,61.72839506172839,1720884.0115836,654.3209876543209,127055.19737844841
0.05,5000,80,5,62.5,1764000.0,662.5,127521.875
0.05,5000,79,5,63.29113924050633,1808761.4164396732,670.8860759493671,128005.31164877424
0.05,5000,78,5,64.1025641025641,1855253.122945431,679.4871794871796,128506.34451019067
0.05,5000,77,5,64.93506493506493,1903565.5253837071,688.3116883116883,129025.86439534492
0.05,5000,76,5,65.78947368421052,1953795.0138504151,697.3684210526316,129564.81994459833
0.05,5000,75,5,66.66666666666667,2006044.4444444447,706.6666666666667,130124.22222222222
0.05,5000,74,5,67.56756756756756,2060423.6669101533,716.2162162162163,130705.14974433894
0.05,5000,73,5,68.4931506849315,2117050.103208857,726.027397260274,131308.75398761494
0.05,5000,72,5,69.44444444444444,2176049.3827160494,736.1111111111111,131936.26543209876
0.05,5000,71,5,70.4225352112676,2237556.040468161,746.4788732394367,132589.00019837334
0.05,5000,70,5,71.42857142857143,2301714.285714286,757.1428571428571,133268.3673469388
0.05,5000,69,5,72.46376811594203,2368678.848981307,768.1159420289855,133975.87691661416
0.05,5000,68,5,73.52941176470588,2438615.916955017,779.4117647058823,134713.14878892733
0.05,5000,67,5,74.6268656716418,2511704.165738472,791.0447761194031,135481.9224771664
0.05,5000,66,5,75.75757575757575,2588135.9044995406,803.0303030303031,136284.06795224978
0.05,5000,65,5,76.92307692307692,2668118.343195266,815.3846153846154,137121.5976331361
0.05,5000,64,5,78.125,2751875.0,828.125,137996.6796875
0.05,5000,63,5,79.36507936507937,2839647.2663139333,841.2698412698413,138911.65280927185
0.05,5000,62,5,80.64516129032258,2931696.149843912,854.8387096774194,139869.04266389177
0.05,5000,61,5,81.9672131147541,3028304.2192958877,868.8524590163934,140871.58022037087
0.05,5000,60,5,83.33333333333333,3129777.7777777775,883.3333333333334,141922.22222222222
0.05,5000,59,5,84.7457627118644,3236449.2961792587,898.3050847457628,143024.1740879058
0.05,5000,58,5,86.20689655172414,3348680.142687277,913.7931034482759,144180.91557669442
0.05,5000,57,5,87.71929824561404,3466863.6503539556,929.8245614035088,145396.2296091105
0.05,5000,56,5,89.28571428571429,3591428.5714285714,946.4285714285714,146674.23469387754
0.05,5000,55,5,90.9090909090909,3722842.975206611,963.6363636363637,148019.4214876033
0.05,5000,54,5,92.5925925925926,3861618.6556927306,981.4814814814815,149436.6941015089
0.05,5000,53,5,94.33962264150944,4008316.126735493,1000.0000000000001,150931.4168743325
0.05,5000,52,5,96.15384615384616,4163550.295857988,1019.2307692307692,152509.46745562128
0.05,5000,51,5,98.03921568627452,4327996.9242599,1039.2156862745098,154177.29719338717
0.05,5000,50,5,100.0,4502400.0,1060.0,155942.0
0.05,5000,49,5,102.04081632653062,4687580.174927114,1081.6326530612246,157811.39108704706
0.05,5000,48,6,104.16666666666667,4070370.370370371,920.1388888888889,143127.43055555556
0.05,5000,47,6,106.38297872340425,4244997.736532368,939.7163120567376,145232.99381318846
0.05,5000,46,6,108.69565217391305,4431127.914303718,960.1449275362319,147471.99117832386
0.05,5000,45,6,111.11111111111111,4629794.238683128,981.4814814814815,149856.17283950618
0.05,5000,44,6,113.63636363636364,4842148.760330579,1003.7878787878788,152398.62258953167
0.05,5000,43,6,116.27906976744185,5069478.99765639,1027.1317829457364,155113.9444744907
0.05,5000,42,6,119.04761904761905,5313227.513227513,1051.5873015873017,158018.48072562358
0.05,5000,41,6,121.95121951219512,5575014.872099941,1077.2357723577236,161130.5671227444
0.05,5000,40,6,125.0,5856666.666666666,1104.1666666666665,164470.8333333333
0.05,5000,39,6,128.2051282051282,6160245.452553145,1132.4786324786323,168062.55752794212
0.05,5000,38,6,131.57894736842104,6488088.64265928,1162.280701754386,171932.0867959372
0.05,5000,37,6,135.13513513513513,6842853.6644752845,1193.6936936936936,176109.33771609445
0.05,5000,36,6,138.88888888888889,7227572.016460906,1226.851851851852,180628.39506172837
0.05,5000,35,6,142.85714285714286,7645714.285714286,1261.904761904762,185528.23129251698
0.05,5000,34,6,147.05882352941177,8101268.742791235,1299.0196078431372,190853.5755478662
0.05,5000,33,6,151.5151515151515,8598836.853382308,1338.3838383838383,196655.96877869603
0.05,5000,32,6,156.25,9143750.000000002,1380.2083333333335,202995.0520833333
0.05,5000,31,6,161.29032258064515,9742212.972597986,1424.731182795699,209940.14915019076
0.05,5000,30,6,166.66666666666666,10401481.481481481,1472.2222222222222,217572.22222222222
0.05,5000,29,6,172.41379310344828,11130083.234244948,1522.9885057471263,225986.30598493858
0.05,5000,28,6,178.57142857142858,11938095.238095239,1577.3809523809525,235294.55782312923
0.05,5000,27,6,185.1851851851852,12837494.284407863,1635.8024691358023,245630.109739369
0.05,5000,26,6,192.30769230769232,13842603.550295858,1698.7179487179487,257151.97238658776
0.05,5000,25,6,200.0,14970666.666666668,1766.6666666666667,270051.3333333333
0.05,5000,24,6,208.33333333333334,16242592.592592593,1840.2777777777778,284559.7222222222
0.05,5000,23,6,217.3913043478261,17683931.947069947,1920.2898550724638,300959.7038437303
0.05,5000,22,6,227.27272727272728,19326170.79889807,2007.5757575757575,319599.03581267217
0.05,5000,21,6,238.0952380952381,21208465.608465612,2103.1746031746034,340909.63718820864
0.05,5000,20,6,250.0,23380000.0,2208.333333333333,365433.3333333333
0.05,5000,19,6,263.1578947368421,25903231.763619576,2324.561403508772,393857.29455216986
0.05,5000,18,6,277.77777777777777,28858436.213991772,2453.703703703704,427063.58024691354
0.05,5000,17,7,294.11764705882354,27728719.72318339,2226.8907563025214,454294.83440434997
0.05,5000,16,7,312.5,31300000.000000004,2366.0714285714284,500875.4464285714
0.05,5000,15,7,333.3333333333333,35608888.88888889,2523.809523809524,556934.126984127
0.05,5000,14,7,357.14285714285717,40873469.3877551,2704.081632653061,625252.0408163266
0.05,5000,13,7,384.61538461538464,47398816.56804734,2912.0879120879117,709714.6661031276
0.05,5000,12,7,416.6666666666667,55622222.222222224,3154.761904761905,815884.126984127
0.05,5000,11,7,454.54545454545456,66188429.75206611,3441.5584415584412,951950.4722550177
0.05,5000,10,7,500.0,80080000.0,3785.714285714286,1130378.5714285714
0.05,5000,9,7,555.5555555555555,98854320.98765431,4206.349206349207,1370899.5590828923
0.05,5000,8,7,625.0,125100000.00000001,4732.142857142857,1706266.0714285714
0.05,5000,7,7,714.2857142857143,163379591.83673474,5408.163265306122,2194129.5918367347
0.05,5000,6,7,833.3333333333334,222355555.55555558,6309.52380952381,2943800.7936507934
0.05,5000,5,7,1000.0,320160000.00000006,7571.428571428572,4183778.5714285714
0.05,5000,4,7,1250.0,500200000.00000006,9464.285714285714,6460328.571428572
0.05,5000,3,7,1666.6666666666667,889155555.5555557,12619.04761904762,11365467.460317459
0.05,5000,2,7,2500.0,2000400000.0000002,18928.571428571428,25341578.57142857
0.05,5000,1,7,5000.0,8000800000.000001,37857.142857142855,100596578.57142857
