epsilon,N,k2,k1,data_duplication,store_complexity,get_complexity,join_complexity
0.05,10000,246,6,40.65040650406504,624504.8141538326,359.07859078590786,182816.07178266902
0.05,10000,245,6,40.816326530612244,629582.1185617105,360.5442176870748,182888.05358878244
0.05,10000,244,6,40.98360655737705,634721.8489653319,362.0218579234973,182960.84833826032
0.05,10000,243,6,41.1522633744856,639925.0340113012,363.51165980795605,183034.46883097087
0.05,10000,242,6,41.32231404958678,645192.723629989,365.0137741046832,183108.92812421737
0.05,10000,241,6,41.49377593360996,650525.9895662953,366.52835408022133,183184.23953903455
0.05,10000,240,6,41.666666666666664,655925.925925926,368.05555555555554,183260.41666666666
0.05,10000,239,6,41.84100418410042,661393.6497376914,369.5955369595537,183337.4733752327
0.05,10000,238,6,42.016806722689076,666930.3015323777,371.1484593837535,183415.42381658545
0.05,10000,237,6,42.19409282700422,672537.0459387443,372.71448663853727,183494.2824333707
0.05,10000,236,6,42.3728813559322,678215.0722972326,374.29378531073445,183574.0639662932
0.05,10000,235,6,42.5531914893617,683965.5952919873,375.88652482269504,183654.7834615965
0.05,10000,234,6,42.73504273504273,689789.8556018213,377.4928774928775,183736.45627876397
0.05,10000,233,6,42.918454935622314,695689.1205707723,379.11301859799715,183819.09809844842
0.05,10000,232,6,43.10344827586207,701664.6848989299,380.74712643678157,183902.72493063813
0.05,10000,231,6,43.29004329004329,707717.871354235,382.3953823953824,183987.3531230674
0.05,10000,230,6,43.47826086956522,713850.0315059862,384.05797101449275,184072.99936988027
0.05,10000,229,6,43.66812227074236,720062.5464808071,385.7350800582242,184159.6807205558
0.05,10000,228,6,43.85964912280702,726356.8277418694,387.4269005847953,184247.41458910433
0.05,10000,227,6,44.052863436123346,732734.3178921901,389.13362701908954,184336.21876354414
0.05,10000,226,6,44.24778761061947,739196.4915028585,390.85545722713863,184426.11141566816
0.05,10000,225,6,44.44444444444444,745744.8559670781,392.5925925925926,184517.1111111111
0.05,10000,224,6,44.642857142857146,752380.9523809524,394.34523809523813,184609.23681972787
0.05,10000,223,6,44.84304932735426,759106.3564519697,396.1136023916293,184702.50792629382
0.05,10000,222,6,45.04504504504504,765922.6794361928,397.8978978978979,184796.94424153882
0.05,10000,221,6,45.248868778280546,772831.5691051916,399.69834087481144,184892.56601352687
0.05,10000,220,6,45.45454545454545,779834.7107438017,401.51515151515156,184989.39393939392
0.05,10000,219,6,45.662100456621005,786933.8281798406,403.3485540334855,185087.44917745667
0.05,10000,218,6,45.87155963302752,794130.6848469547,405.1987767584098,185186.75335970597
0.05,10000,217,6,46.08294930875576,801427.0848818196,407.06605222734254,185287.32860469888
0.05,10000,216,6,46.2962962962963,808824.8742569729,408.9506172839506,185389.19753086418
0.05,10000,215,6,46.51162790697674,816325.9419506039,410.85271317829455,185492.38327023614
0.05,10000,214,6,46.728971962616825,823932.2211546861,412.77258566978196,185596.9094826331
0.05,10000,213,6,46.948356807511736,831645.6905228974,414.71048513302037,185702.8003702969
0.05,10000,212,6,47.16981132075472,839468.3754598314,416.6666666666667,185810.08069301056
0.05,10000,211,6,47.39336492890995,847402.3494530672,418.64139020537124,185918.77578371254
0.05,10000,210,6,47.61904761904762,855449.7354497355,420.63492063492066,186028.91156462583
0.05,10000,209,6,47.84688995215311,863612.70727929,422.6475279106858,186140.51456392175
0.05,10000,208,6,48.07692307692308,871893.4911242605,424.6794871794872,186253.61193293886
0.05,10000,207,6,48.309178743961354,880294.3670408489,426.73107890499193,186368.23146397815
0.05,10000,206,6,48.54368932038835,888817.6705313099,428.8025889967637,186484.40160869702
0.05,10000,205,6,48.78048780487805,897465.7941701369,430.89430894308947,186602.15149712472
0.05,10000,204,6,49.01960784313726,906241.189286172,433.00653594771234,186721.5109573241
0.05,10000,203,6,49.26108374384236,915146.3677028482,435.1395730706075,186842.51053572437
0.05,10000,202,6,49.504950495049506,924183.9035388689,437.2937293729374,186965.1815181518
0.05,10000,201,6,49.75124378109453,933356.4350717393,439.469320066335,187089.55595158535
0.05,10000,200,6,50.0,942666.6666666667,441.6666666666667,187215.66666666666
0.05,10000,199,6,50.25125628140704,952117.3707734654,443.88609715242876,187343.54730099408
0.05,10000,198,6,50.505050505050505,961711.3899942182,446.1279461279461,187473.2323232323
0.05,10000,197,7,50.76142131979695,832672.8336210672,384.336475707034,163795.23324854692
0.05,10000,196,7,51.02040816326531,841149.521032903,386.2973760932945,163928.63390254063
0.05,10000,195,7,51.282051282051285,849756.7389875082,388.27838827838826,164063.94759087067
0.05,10000,194,7,51.54639175257732,858497.183547667,390.279823269514,164201.2123650608
0.05,10000,193,7,51.81347150259067,867373.6207683429,392.30199851961515,164340.46724169012
0.05,10000,192,7,52.083333333333336,876388.8888888889,394.34523809523813,164481.75223214287
0.05,10000,191,7,52.35602094240838,885545.9006057949,396.40987284966343,164625.10837343903
0.05,10000,190,7,52.63157894736842,894847.6454293628,398.49624060150376,164770.57776018995
0.05,10000,189,7,52.91005291005291,904297.19212788,400.604686318972,164918.2035777274
0.05,10000,188,7,53.191489361702125,913897.6912630149,402.7355623100304,165068.03013645476
0.05,10000,187,7,53.475935828877006,923652.3778203552,404.8892284186402,165220.10290747316
0.05,10000,186,7,53.763440860215056,933564.5739391837,407.06605222734254,165374.4685595362
0.05,10000,185,7,54.054054054054056,943637.6917457998,409.26640926640925,165531.17499739124
0.05,10000,184,7,54.34782608695652,953875.236294896,411.4906832298137,165690.2714015663
0.05,10000,183,7,54.6448087431694,964280.8086237273,413.7392661982826,165851.8082696664
0.05,10000,182,7,54.94505494505494,974858.108924043,416.0125588697017,166015.83745924407
0.05,10000,181,7,55.248618784530386,985610.9398370014,418.31097079715863,166182.41223231456
0.05,10000,180,7,55.55555555555556,996543.2098765433,420.63492063492066,166351.5873015873
0.05,10000,179,7,55.865921787709496,1007658.9369869855,422.9848363926576,166523.4188784905
0.05,10000,178,7,56.17977528089887,1018962.2522408785,425.3611556982343,166697.9647230689
0.05,10000,177,7,56.49717514124294,1030457.4036834884,427.76432606941086,166875.28419583864
0.05,10000,176,7,56.81818181818182,1042148.7603305785,430.19480519480516,167055.4383116883
0.05,10000,175,7,57.142857142857146,1054040.8163265307,432.6530612244898,167238.48979591837
0.05,10000,174,7,57.47126436781609,1066138.195270181,435.1395730706075,167424.5031425174
0.05,10000,173,7,57.80346820809248,1078445.6547161615,437.6548307184145,167613.54467477795
0.05,10000,172,7,58.13953488372093,1090968.0908599242,440.19933554817277,167805.68260835976
0.05,10000,171,7,58.47953216374269,1103710.543415068,442.77360066833756,168000.98711691512
0.05,10000,170,7,58.8235294117647,1116678.2006920415,445.37815126050424,168199.53040039545
0.05,10000,169,7,59.171597633136095,1129876.404887784,448.0135249366018,168401.386756166
0.05,10000,168,7,59.523809523809526,1143310.6575963718,450.6802721088435,168606.63265306124
0.05,10000,167,7,59.880239520958085,1156986.6255512927,453.3789563729684,168815.34680852154
0.05,10000,166,7,60.24096385542169,1170910.1466105385,456.1101549053356,169027.61026895882
0.05,10000,165,7,60.60606060606061,1185087.235996327,458.87445887445887,169243.50649350652
0.05,10000,164,7,60.97560975609756,1199524.0928019038,461.67247386759584,169463.12144131894
0.05,10000,163,7,61.34969325153374,1214227.106778577,464.5048203330412,169686.54366259283
0.05,10000,162,7,61.72839506172839,1229202.8654168572,467.3721340388007,169913.86439349403
0.05,10000,161,7,62.11180124223603,1244458.1613363682,470.2750665483585,170145.17765518307
0.05,10000,160,7,62.5,1260000.0,473.2142857142857,170380.58035714287
0.05,10000,159,7,62.893081761006286,1275835.60776868,476.1904761904762,170620.17240502467
0.05,10000,158,7,63.29113924050633,1291972.4403140524,479.20433996383366,170864.05681323964
0.05,10000,157,7,63.69426751592356,1308418.1914073594,482.25659690627845,171112.339822537
0.05,10000,156,7,64.1025641025641,1325180.802103879,485.3479853479853,171365.13102282333
0.05,10000,155,7,64.51612903225806,1342268.470343392,488.479262672811,171622.5434814925
0.05,10000,154,7,64.93506493506493,1359689.660988362,491.6512059369202,171884.69387755104
0.05,10000,153,7,65.359477124183,1377453.116322782,494.86461251167134,172151.70264184105
0.05,10000,152,7,65.78947368421052,1395567.8670360108,498.12030075187965,172423.69410368026
0.05,10000,151,8,66.2251655629139,1237287.8382527079,438.7417218543046,154843.6537871146
0.05,10000,150,8,66.66666666666667,1253777.777777778,441.6666666666667,155126.0
0.05,10000,149,8,67.11409395973155,1270600.4234043513,444.63087248322154,155413.72685915048
0.05,10000,148,8,67.56756756756756,1287764.7918188458,447.63513513513516,155706.97589481372
0.05,10000,147,8,68.02721088435374,1305280.2073210233,450.6802721088435,156005.89337775926
0.05,10000,146,8,68.4931506849315,1323156.3145055359,453.7671232876712,156310.63051229125
0.05,10000,145,8,68.96551724137932,1341403.0915576697,456.89655172413796,156621.34363852558
0.05,10000,144,8,69.44444444444444,1360030.864197531,460.06944444444446,156938.19444444444
0.05,10000,143,8,69.93006993006993,1379050.3203090616,463.28671328671334,157261.35018827327
0.05,10000,142,8,70.4225352112676,1398472.5252926007,466.5492957746479,157590.98393175958
0.05,10000,141,8,70.92198581560284,1418308.9381821842,469.8581560283688,157927.27478497056
0.05,10000,140,8,71.42857142857143,1438571.4285714286,473.2142857142857,158270.4081632653
0.05,10000,139,8,71.94244604316546,1459272.2943946999,476.6187050359712,158620.5760571399
0.05,10000,138,8,72.46376811594203,1480424.2806133167,480.07246376811594,158977.97731569
0.05,10000,137,8,72.99270072992701,1502040.598859822,483.57664233576645,159342.81794448293
0.05,10000,136,8,73.52941176470588,1524134.9480968858,487.13235294117646,159715.31141868513
0.05,10000,135,8,74.07407407407408,1546721.5363511662,490.74074074074076,160095.67901234567
0.05,10000,134,8,74.6268656716418,1569815.1035865452,494.4029850746269,160484.1501447984
0.05,10000,133,8,75.18796992481202,1593430.9457855164,498.12030075187965,160880.96274520888
0.05,10000,132,8,75.75757575757575,1617584.9403122128,501.8939393939394,161286.36363636365
0.05,10000,131,8,76.33587786259542,1642293.5726356274,505.7251908396947,161700.60893887302
0.05,10000,130,8,76.92307692307692,1667573.9644970412,509.6153846153846,162123.96449704142
0.05,10000,129,8,77.51937984496124,1693443.9036115617,513.5658914728682,162556.70632774473
0.05,10000,128,8,78.125,1719921.875,517.578125,162999.12109375
0.05,10000,127,8,78.74015748031496,1747027.0940541883,521.6535433070866,163451.5066030132
0.05,10000,126,8,79.36507936507937,1774779.5414462083,525.7936507936508,163914.17233560092
0.05,10000,125,8,80.0,1803200.0,530.0,164387.44
0.05,10000,124,8,80.64516129032258,1832310.0936524451,534.2741935483871,164871.64412070758
0.05,10000,123,8,81.30081300813008,1862132.3286403595,538.6178861788618,165367.1326591315
0.05,10000,122,8,81.9672131147541,1892690.1370599302,543.032786885246,165874.26766998117
0.05,10000,121,8,82.64462809917356,1924007.9229560825,547.5206611570248,166393.4259954921
0.05,10000,120,8,83.33333333333333,1956111.111111111,552.0833333333333,166925.0
0.05,10000,119,8,84.03361344537815,1989026.19871478,556.7226890756303,167469.39834757432
0.05,10000,118,8,84.7457627118644,2022780.8101120363,561.4406779661017,168027.04682562483
0.05,10000,117,8,85.47008547008546,2057403.754839652,566.2393162393162,168598.38921762
0.05,10000,116,9,86.20689655172414,1860377.8570484875,507.6628352490422,155294.99933941074
0.05,10000,115,9,86.95652173913044,1892778.8279773158,512.0772946859904,155895.13757613947
0.05,10000,114,9,87.71929824561404,1926035.3613077528,516.5692007797271,156510.4185903355
0.05,10000,113,9,88.49557522123894,1960177.8613134238,521.1406096361848,157141.36798322326
0.05,10000,112,9,89.28571428571429,1995238.0952380954,525.7936507936508,157788.53458049888
0.05,10000,111,9,90.09009009009009,2031249.2672853034,530.5305305305305,158452.49168087007
0.05,10000,110,9,90.9090909090909,2068246.0973370061,535.3535353535353,159133.8383838384
0.05,10000,109,9,91.74311926605505,2106264.9047498805,540.2650356778797,159833.2010025344
0.05,10000,108,9,92.5925925925926,2145343.697607072,545.2674897119342,160551.23456790124
0.05,10000,107,9,93.45794392523365,2185522.2678351337,550.3634475597092,161288.62443105172
0.05,10000,106,9,94.33962264150944,2226842.29263083,555.5555555555555,162046.08797120367
0.05,10000,105,9,95.23809523809524,2269347.442680776,560.8465608465608,162824.37641723355
0.05,10000,104,9,96.15384615384616,2313083.4976988826,566.2393162393162,163624.27679158447
0.05,10000,103,9,97.0873786407767,2358098.469852641,571.7367853290184,164446.61398602865
0.05,10000,102,9,98.03921568627452,2404442.735699944,577.3420479302832,165292.2529796232
0.05,10000,101,9,99.00990099009901,2452169.177313771,583.0583058305831,166162.101210121
0.05,10000,100,9,100.0,2501333.3333333335,588.8888888888889,167057.11111111112
0.05,10000,99,9,101.01010101010101,2551993.5607477697,594.8372615039282,167978.28282828283
0.05,10000,98,9,102.04081632653062,2604211.208292841,600.9070294784581,168926.6671294368
0.05,10000,97,9,103.09278350515464,2658050.8024232117,607.1019473081328,169903.3685242262
0.05,10000,96,9,104.16666666666667,2713580.2469135807,613.425925925926,170909.54861111112
0.05,10000,95,9,105.26315789473684,2770871.037242228,619.8830409356725,171946.4296706679
0.05,10000,94,9,106.38297872340425,2829998.491021578,626.4775413711584,173015.29852623108
0.05,10000,93,9,107.52688172043011,2891041.9958633627,633.2138590203107,174117.510694878
0.05,10000,92,9,108.69565217391305,2954085.2762024784,640.0966183574878,175254.49485402225
0.05,10000,91,9,109.89010989010988,3019216.680755142,647.130647130647,176427.75765138402
0.05,10000,90,9,111.11111111111111,3086529.492455418,654.3209876543209,177638.88888888888
0.05,10000,89,9,112.35955056179775,3156122.26290171,661.67290886392,178889.567114141
0.05,10000,88,9,113.63636363636364,3228099.173553719,669.1919191919192,180181.56565656565
0.05,10000,87,10,114.94252873563218,2972313.383538116,609.1954022988506,170405.64803804993
0.05,10000,86,10,116.27906976744185,3041687.3985938346,616.2790697674418,171786.01946998376
0.05,10000,85,10,117.6470588235294,3113522.491349481,623.5294117647059,173213.6678200692
0.05,10000,84,10,119.04761904761905,3187936.5079365084,630.952380952381,174690.8163265306
0.05,10000,83,10,120.48192771084338,3265054.4346058937,638.5542168674699,176219.8214544927
0.05,10000,82,10,121.95121951219512,3345008.923259964,646.3414634146342,177803.18262938727
0.05,10000,81,10,123.45679012345678,3427940.8626733725,654.3209876543209,179443.55281207134
0.05,10000,80,10,125.0,3514000.0,662.5,181143.75
0.05,10000,79,10,126.58227848101266,3603345.617689473,670.8860759493671,182906.76974843774
0.05,10000,78,10,128.2051282051282,3696147.2715318874,679.4871794871796,184735.79881656804
0.05,10000,77,10,129.87012987012986,3792585.5962219597,688.3116883116883,186634.2300556586
0.05,10000,76,10,131.57894736842104,3892853.1855955673,697.3684210526316,188605.67867036012
0.05,10000,75,10,133.33333333333334,3997155.5555555564,706.6666666666667,190654.0
0.05,10000,74,10,135.13513513513513,4105712.1986851715,716.2162162162163,192783.30898466034
0.05,10000,73,10,136.986301369863,4218757.740664289,726.027397260274,194998.00150121975
0.05,10000,72,10,138.88888888888889,4336543.209876543,736.1111111111111,197302.77777777778
0.05,10000,71,10,140.8450704225352,4459337.433048998,746.4788732394367,199702.66812140448
0.05,10000,70,10,142.85714285714286,4587428.571428572,757.1428571428571,202203.0612244898
0.05,10000,69,10,144.92753623188406,4721125.813904642,768.1159420289855,204809.73534971644
0.05,10000,68,10,147.05882352941177,4860761.2456747405,779.4117647058823,207528.89273356402
0.05,10000,67,10,149.2537313432836,5006691.913566496,791.0447761194031,210367.19759411894
0.05,10000,66,10,151.5151515151515,5159302.112029385,803.0303030303031,213331.81818181818
0.05,10000,65,10,153.84615384615384,5319005.917159763,815.3846153846154,216430.47337278107
0.05,10000,64,11,156.25,4987500.0,752.8409090909091,210580.5752840909
0.05,10000,63,11,158.73015873015873,5146833.41350008,764.7907647907648,213972.9231086374
0.05,10000,62,11,161.29032258064515,5313934.348689811,777.1260997067449,217526.31255321164
0.05,10000,61,11,163.9344262295082,5489316.166230975,789.865871833085,221251.24355622876
0.05,10000,60,11,166.66666666666666,5673535.353535353,803.0303030303031,225159.0909090909
0.05,10000,59,11,169.4915254237288,5867195.946828237,816.6409861325117,229262.19346582747
0.05,10000,58,11,172.41379310344828,6070954.4914063355,830.7210031347962,233573.95416711707
0.05,10000,57,11,175.43859649122808,6285525.616273539,845.2950558213716,238108.9524049358
0.05,10000,56,11,178.57142857142858,6511688.311688311,860.3896103896103,242883.07050092766
0.05,10000,55,11,181.8181818181818,6750293.012772351,876.0330578512396,247913.63636363635
0.05,10000,54,11,185.1851851851852,7002269.609677018,892.2558922558921,253219.58473625142
0.05,10000,53,11,188.67924528301887,7268636.525453898,909.090909090909,258821.63985889513
0.05,10000,52,11,192.30769230769232,7550511.027434105,926.5734265734267,264742.5228617536
0.05,10000,51,11,196.07843137254903,7849120.967460068,944.741532976827,271007.18779490405
0.05,10000,50,11,200.0,8165818.181818182,963.6363636363637,277643.09090909094
0.05,10000,49,11,204.08163265306123,8502093.824542804,983.3024118738404,284680.4986558631
0.05,10000,48,11,208.33333333333334,8859595.95959596,1003.7878787878788,292152.84090909094
0.05,10000,47,11,212.7659574468085,9240149.800403308,1025.1450676982593,300097.11716531543
0.05,10000,46,11,217.3913043478261,9645781.06203815,1047.4308300395255,308554.3650111703
0.05,10000,45,11,222.22222222222223,10078742.985409651,1070.7070707070707,317570.20202020206
0.05,10000,44,12,227.27272727272728,9663085.399449036,1003.7878787878788,319619.69696969696
0.05,10000,43,12,232.5581395348837,10117252.56895619,1027.1317829457364,329911.13214350096
0.05,10000,42,12,238.0952380952381,10604232.804232806,1051.5873015873017,340932.31292517006
0.05,10000,41,12,243.90243902439025,11127265.516557604,1077.2357723577236,352754.60043624823
0.05,10000,40,12,250.0,11690000.0,1104.1666666666665,365458.3333333333
0.05,10000,39,12,256.4102564102564,12296559.281174665,1132.4786324786323,379134.2209072978
0.05,10000,38,12,263.1578947368421,12951615.881809788,1162.280701754386,393884.9953831948
0.05,10000,37,12,270.27027027027026,13660482.103725344,1193.6936936936936,409827.38008278544
0.05,10000,36,12,277.77777777777777,14429218.106995886,1226.851851851852,427094.44444444444
0.05,10000,35,12,285.7142857142857,15264761.904761905,1261.904761904762,445838.43537414965
0.05,10000,34,12,294.11764705882354,16175086.505190313,1299.0196078431372,466234.19838523644
0.05,10000,33,12,303.030303030303,17169390.878481787,1338.3838383838383,488483.3333333333
0.05,10000,32,12,312.5,18258333.333333336,1380.2083333333335,512819.2708333333
0.05,10000,31,12,322.5806451612903,19454318.418314256,1424.731182795699,539513.5102323968
0.05,10000,30,12,333.3333333333333,20771851.85185185,1472.2222222222222,568883.3333333334
0.05,10000,29,12,344.82758620689657,22227982.560443915,1522.9885057471263,601301.4070550932
0.05,10000,28,13,357.14285714285717,22008791.208791208,1456.0439560439559,630797.5667189952
0.05,10000,27,13,370.3703703703704,23668080.616228767,1509.97150997151,670715.0522317189
0.05,10000,26,13,384.61538461538464,25522439.690487027,1568.0473372781066,715268.3431952662
0.05,10000,25,13,400.0,27603692.307692308,1630.7692307692307,765209.0769230769
0.05,10000,24,13,416.6666666666667,29950427.350427352,1698.7179487179487,821448.0769230769
0.05,10000,23,13,434.7826086956522,32609800.78522612,1772.5752508361206,885097.6515922641
0.05,10000,22,13,454.54545454545456,35639923.71265099,1853.1468531468533,957527.6223776223
0.05,10000,21,13,476.1904761904762,39113064.71306471,1941.3919413919411,1040440.4238618524
0.05,10000,20,13,500.0,43120000.0,2038.4615384615383,1135973.076923077
0.05,10000,19,13,526.3157894736842,47776006.81866609,2145.748987854251,1246837.619859365
0.05,10000,18,13,555.5555555555555,53229249.76258309,2264.9572649572647,1376517.5213675215
0.05,10000,17,13,588.2352941176471,59672717.59382486,2398.190045248869,1529547.1253659835
0.05,10000,16,13,625.0,67361538.46153846,2548.0769230769233,1711916.826923077
0.05,10000,15,13,666.6666666666666,76638632.47863248,2717.9487179487182,1931673.076923077
0.05,10000,14,13,714.2857142857143,87973626.37362637,2912.0879120879117,2199828.178963893
0.05,10000,13,14,769.2307692307693,94736094.67455621,2912.0879120879117,2526282.7134404057
0.05,10000,12,14,833.3333333333334,111177777.77777779,3154.761904761905,2944078.5714285714
0.05,10000,11,14,909.0909090909091,132304132.23140496,3441.5584415584412,3480214.935064935
0.05,10000,10,14,1000.0,160080000.00000003,3785.714285714286,4184178.5714285714
0.05,10000,9,14,1111.111111111111,197619753.08641976,4206.349206349207,5134356.34920635
0.05,10000,8,14,1250.0,250100000.00000003,4732.142857142857,6460953.571428572
0.05,10000,7,14,1428.5714285714287,326644897.9591837,5408.163265306122,8393313.265306123
0.05,10000,6,14,1666.6666666666667,444577777.77777785,6309.52380952381,11366578.57142857
0.05,10000,5,14,2000.0,640160000.0000001,7571.428571428572,16290978.57142857
0.05,10000,4,14,2500.0,1000200000.0000001,9464.285714285714,25344078.57142857
0.05,10000,3,14,3333.3333333333335,1778044444.4444444,12619.04761904762,44876578.571428575
0.05,10000,2,14,5000.0,4000400000.0000005,18928.571428571428,100606578.57142857
0.05,10000,1,15,10000.0,14934079999.999998,35333.33333333333,401111816.6666667
