epsilon,N,k2,k1,data_duplication,store_complexity,get_complexity,join_complexity
0.1,10000,167,11,59.880239520958085,736264.2162599135,288.5138813282526,116867.29486046958
0.1,10000,166,11,60.24096385542169,745124.638752161,290.2519167579409,117079.55832090686
0.1,10000,165,11,60.60606060606061,754146.4229067535,292.0110192837466,117295.45454545454
0.1,10000,164,11,60.97560975609756,763333.5136012112,293.7915742793792,117515.069493267
0.1,10000,163,11,61.34969325153374,772689.9770409123,295.5939765755717,117738.49171454087
0.1,10000,162,11,61.72839506172839,782220.0052652727,297.4186307519641,117965.81244544208
0.1,10000,161,11,62.11180124223603,791927.9208504162,299.26595143986447,118197.12570713111
0.1,10000,160,11,62.5,801818.1818181818,301.1363636363636,118432.52840909091
0.1,10000,159,11,62.893081761006286,811895.3867618873,303.03030303030306,118672.12045697271
0.1,10000,158,11,63.29113924050633,822164.2801998514,304.9482163406214,118916.00486518769
0.1,10000,157,11,63.69426751592356,832629.7581683197,306.89056166763174,119164.28787448505
0.1,10000,156,11,64.1025641025641,843296.8740661048,308.8578088578089,119417.07907477138
0.1,10000,155,12,64.51612903225806,782989.9410336455,284.9462365591398,112098.73395768297
0.1,10000,154,12,64.93506493506493,793152.3022432113,286.7965367965368,112360.8843537415
0.1,10000,153,12,65.359477124183,803514.3178549559,288.6710239651416,112627.89311803153
0.1,10000,152,12,65.78947368421052,814081.2557710065,290.5701754385965,112899.88457987073
0.1,10000,151,12,66.2251655629139,824858.5588351388,292.4944812362031,113176.98712044793
0.1,10000,150,12,66.66666666666667,835851.8518518519,294.44444444444446,113459.33333333333
0.1,10000,149,12,67.11409395973155,847066.9489362341,296.420581655481,113747.06019248381
0.1,10000,148,12,67.56756756756756,858509.8612125638,298.4234234234234,114040.30922814706
0.1,10000,147,12,68.02721088435374,870186.8048806823,300.45351473922904,114339.2267110926
0.1,10000,146,12,68.4931506849315,882104.2096703572,302.51141552511416,114643.96384562456
0.1,10000,145,12,68.96551724137932,894268.727705113,304.5977011494253,114954.67697185889
0.1,10000,144,12,69.44444444444444,906687.242798354,306.712962962963,115271.52777777778
0.1,10000,143,12,69.93006993006993,919366.880206041,308.8578088578089,115594.6835216066
0.1,10000,142,12,70.4225352112676,932315.0168617337,311.03286384976525,115924.3172650929
0.1,10000,141,12,70.92198581560284,945539.2921214561,313.2387706855792,116260.6081183039
0.1,10000,140,12,71.42857142857143,959047.619047619,315.4761904761905,116603.74149659864
0.1,10000,139,12,71.94244604316546,972848.1962631333,317.7458033573142,116953.90939047323
0.1,10000,138,12,72.46376811594203,986949.5204088779,320.0483091787439,117311.3106490233
0.1,10000,137,12,72.99270072992701,1001360.3992398814,322.38442822384434,117676.15127781626
0.1,10000,136,12,73.52941176470588,1016089.965397924,324.7549019607843,118048.64475201844
0.1,10000,135,13,74.07407407407408,951828.6377545637,301.994301994302,112018.7559354226
0.1,10000,134,13,74.6268656716418,966040.0637455662,304.247990815155,112407.22706787533
0.1,10000,133,13,75.18796992481202,980572.8897141638,306.5355696934645,112804.03966828581
0.1,10000,132,13,75.75757575757575,995436.8863459772,308.8578088578089,113209.44055944055
0.1,10000,131,13,76.33587786259542,1010642.1985450013,311.2155020551967,113623.68586194995
0.1,10000,130,13,76.92307692307692,1026199.3627674101,313.6094674556213,114047.04142011834
0.1,10000,129,13,77.51937984496124,1042119.3252994227,316.04054859868813,114479.78325082165
